Agent,Episode,Stage,Action,Reward_Step,Raw_WRS,Raw_ATE,Raw_DIE,Penalty_Fairness
Q-Learning (Combined),92,5,m2,-12.30839554964145,0.9970798405337866,0.06431901924499983,0.12403936683767905,12.451585742091448
Q-Learning (Combined),92,6,m4,-14.423847019475582,1.1661283223845225,0.06053547428734105,0.1433959269251885,14.529201762348993
Q-Learning (Combined),92,7,m2,-15.585163816191912,1.2336706592472368,0.05408165077003244,0.1644636865709933,15.625980323892234
Q-Learning (Combined),92,8,m2,-14.78319309494662,1.1916569868871891,0.059366094017742635,0.14801420831260775,14.876854035124046
Q-Learning (Combined),92,9,m4,-11.947931535166134,0.9507764232166322,0.04900096724687505,0.12150884877342802,11.937941207634884
Q-Learning (Combined),92,10,m4,-13.770820858014309,1.1128022451503197,0.059317592842509564,0.13679871674681035,13.863996786439404
Q-Learning (Combined),92,11,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),92,12,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),92,13,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),92,14,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),92,15,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),93,1,m4,-3.0138091546684,0.3802127237654981,0.206186658603552,0.013677425152446965,4.07567574070392
Q-Learning (Combined),93,2,m4,-6.746723558775883,0.6933992698195938,0.1676583144102222,0.049465700234108345,7.923306702878104
Q-Learning (Combined),93,3,m2,-12.022581599712083,1.0141397996272323,0.11769578751616629,0.12790707393007117,12.699539474873745
Q-Learning (Combined),93,4,m4,-12.407173469860249,1.03986822993497,0.10650379515293497,0.12867645610199496,12.972211421389598
Q-Learning (Combined),93,5,m2,-12.146207326782257,0.9597519720708826,0.07171994269872141,0.13829435165303222,12.363406753769471
Q-Learning (Combined),93,6,m4,-14.256235939878112,1.1174407439690284,0.0663666172236434,0.162274733621213,14.419902112114546
Q-Learning (Combined),93,7,m2,-15.493578900629927,1.176560768545272,0.05031389637096908,0.18655550894434492,15.496717864339619
Q-Learning (Combined),93,8,m2,-14.35688180365013,1.0919167966579,0.053975534022665514,0.1738734588648892,14.396637143876784
Q-Learning (Combined),93,9,m4,-12.369065047164757,0.918286916635967,0.03243122203947337,0.1505254050599911,12.193377267559491
Q-Learning (Combined),93,10,m4,-13.502627186382252,1.0420924012017903,0.057220786998576696,0.15769555221750584,13.57483505636802
Q-Learning (Combined),93,11,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),93,12,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),93,13,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),93,14,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),93,15,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),94,1,m4,-2.7217112199064704,0.34422466289030984,0.18485938976923716,0.0064029244347872105,3.5703051175988425
Q-Learning (Combined),94,2,m4,-6.5655200498945545,0.6811733658925518,0.1786399373484403,0.05200928822267195,7.851919423378957
Q-Learning (Combined),94,3,m2,-11.732717090722675,0.9871085966335813,0.1182470840016366,0.12720509822016146,12.415187930739041
Q-Learning (Combined),94,4,m4,-11.72800419204774,0.954111327018896,0.09753302966139382,0.13311106092363584,12.203334488661678
Q-Learning (Combined),94,5,m2,-11.513803416850516,0.8971606501332494,0.06687546556521158,0.13554757855850685,11.682558072502632
Q-Learning (Combined),94,6,m4,-14.210528351862443,1.0918621617270232,0.05986150333935596,0.16952608839928854,14.309143385256004
Q-Learning (Combined),94,7,m2,-15.3500412912781,1.1529977571569396,0.050138786820264146,0.19107257939556724,15.351429159480741
Q-Learning (Combined),94,8,m2,-14.41001057835881,1.093026619263521,0.057848488715294404,0.17791146364382723,14.488495465511754
Q-Learning (Combined),94,9,m4,-11.536293266848636,0.8634893729017571,0.05041155259326882,0.1452757531881877,11.540408792781324
Q-Learning (Combined),94,10,m4,-13.20280316484056,1.0262879085060324,0.0693979247159769,0.15669516634700031,13.396782412000329
Q-Learning (Combined),94,11,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),94,12,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),94,13,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),94,14,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),94,15,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),95,1,m4,-3.691526810140937,0.42631380745535924,0.19999358977622023,0.02141623166747736,4.691462707903139
Q-Learning (Combined),95,2,m4,-6.958666182349907,0.74706907315687,0.1732201665340997,0.03600885580611013,8.190867847690903
Q-Learning (Combined),95,3,m2,-11.427588899174758,0.9765719161422856,0.1211961923258347,0.11869158305051247,12.139550822433105
Q-Learning (Combined),95,4,m4,-12.335177756629466,1.0190072134902795,0.09164507809553164,0.1280778201340993,12.751628537584782
Q-Learning (Combined),95,5,m2,-11.850232717519507,0.9112169955072726,0.05533405629420655,0.1395701662694423,11.903573280461572
Q-Learning (Combined),95,6,m4,-13.460777007079525,1.0516326400270593,0.06526823612959726,0.15485664840524524,13.613459368375498
Q-Learning (Combined),95,7,m2,-14.145736483263848,1.0857189831594884,0.06535671353920165,0.17210568935304904,14.299303618655864
Q-Learning (Combined),95,8,m2,-14.257223824665878,1.1109849566023269,0.06736342687379496,0.16605042636902795,14.430858093403828
Q-Learning (Combined),95,9,m4,-11.619897316755816,0.8930052139291699,0.04802496628368523,0.13350474201504858,11.600146979592669
Q-Learning (Combined),95,10,m4,-13.201549721403335,1.035406037654233,0.06337023205321751,0.14905958326965904,13.33525204193551
Q-Learning (Combined),95,11,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),95,12,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),95,13,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),95,14,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),95,15,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),96,1,m4,-3.1545476402967276,0.3778585861133398,0.17717459843572253,0.007385388176027713,3.9262936246539524
Q-Learning (Combined),96,2,m4,-6.464651119369075,0.6855867641102058,0.17521237361229544,0.04304536071949855,7.716774855492029
Q-Learning (Combined),96,3,m2,-10.966440467666338,0.9529707699950324,0.12302319898747928,0.10834823787954038,11.696672457541132
Q-Learning (Combined),96,4,m4,-11.369046295600818,0.9398229844472469,0.09599183478898303,0.12153673995090893,11.828964643490648
Q-Learning (Combined),96,5,m2,-11.157869073843665,0.8820740146738506,0.06729354354627597,0.12550321812839588,11.330804509306425
Q-Learning (Combined),96,6,m4,-13.321884151210524,1.0477211288165384,0.06339986220187338,0.14893357425319362,13.455882773229257
Q-Learning (Combined),96,7,m2,-14.227143713780153,1.0900366865375066,0.057648047172532586,0.17016286600652067,14.303624185505479
Q-Learning (Combined),96,8,m2,-13.833154189481093,1.0665908131758954,0.05509648321480012,0.160910544493507,13.884119021629093
Q-Learning (Combined),96,9,m4,-11.577376780785897,0.8701693343268748,0.03589896358775202,0.13673365366973353,11.436366416663418
Q-Learning (Combined),96,10,m4,-12.90346898044216,1.0057199224272997,0.05732588023091473,0.1459764279239155,12.976727782751308
Q-Learning (Combined),96,11,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),96,12,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),96,13,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),96,14,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),96,15,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),97,1,m4,-3.4899478048263495,0.42034345679012297,0.1953550945355783,0.012003209114045121,4.443498750182132
Q-Learning (Combined),97,2,m4,-7.333763692013473,0.772102222222222,0.17841632496244458,0.04484523597078485,8.617926941637919
Q-Learning (Combined),97,3,m2,-11.513423575896889,1.0119003672048115,0.12298528197470461,0.10621363617979108,12.243276395643935
Q-Learning (Combined),97,4,m4,-12.593565057622481,1.0666675403608747,0.09701608171717607,0.1198525235592747,13.063725874794242
Q-Learning (Combined),97,5,m2,-12.014011039145476,0.9518754352643238,0.06682789082655409,0.13317677973838887,12.182289947411016
Q-Learning (Combined),97,6,m4,-14.002759535266874,1.0908787464387462,0.054245509776033526,0.15682135843198736,14.045214633027209
Q-Learning (Combined),97,7,m2,-14.507180930310662,1.1351666666666667,0.04800885530571772,0.15678014083505865,14.48726948336784
Q-Learning (Combined),97,8,m2,-14.409969075554269,1.1443658119658122,0.060860176108997736,0.15374563584930614,14.518570836644246
Q-Learning (Combined),97,9,m4,-11.819941503250385,0.9106420639442862,0.04454351423857817,0.13294780030966527,11.765376645636167
Q-Learning (Combined),97,10,m4,-13.630230732487027,1.0715293890471667,0.05474717990336892,0.1481204320524524,13.677702531520715
Q-Learning (Combined),97,11,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),97,12,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),97,13,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),97,14,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),97,15,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),98,1,m4,-3.00022735290842,0.3826059373259686,0.19810909740145752,0.007762947683165461,3.9813183269229953
Q-Learning (Combined),98,2,m4,-6.661476752971623,0.6987371412287382,0.177992074618594,0.04770130434350903,7.941397499157563
Q-Learning (Combined),98,3,m2,-11.144918147628799,0.9768533893929988,0.12883900168771376,0.10823871352879744,11.933308164505936
Q-Learning (Combined),98,4,m4,-12.10944059151202,1.0034248124598282,0.10098469158655062,0.12925196913896214,12.619287507377525
Q-Learning (Combined),98,5,m2,-12.040626548249277,0.9525116235950449,0.06084410312925264,0.13119756717956768,12.149067579541803
Q-Learning (Combined),98,6,m4,-13.92459637352409,1.110075714961758,0.06283892126711627,0.1476114218288837,14.052985586195252
Q-Learning (Combined),98,7,m2,-14.562065494663246,1.1427984566151548,0.05945416253427034,0.1614311276927201,14.65660712000595
Q-Learning (Combined),98,8,m2,-13.90691063160125,1.098014346862522,0.06418903316487959,0.15343287473124123,14.048800963250045
Q-Learning (Combined),98,9,m4,-11.831992262080139,0.9003330753871563,0.03984250667423597,0.1363543287475468,11.730417328822499
Q-Learning (Combined),98,10,m4,-13.46089490454882,1.039843574572449,0.05063028906169454,0.15343810247206366,13.467197795165765
Q-Learning (Combined),98,11,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),98,12,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),98,13,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),98,14,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),98,15,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),99,1,m4,-3.151687040234924,0.39403879808711667,0.19706702762961004,0.009098466782992892,4.1223573165310246
Q-Learning (Combined),99,2,m4,-6.964860412414118,0.7494104713891968,0.18029571476568737,0.03868564230895122,8.267817560070991
Q-Learning (Combined),99,3,m2,-11.597686308233627,1.0434589353498709,0.13836449351049157,0.1023370944919916,12.481331243338541
Q-Learning (Combined),99,4,m4,-11.933902167519532,1.027188934054198,0.11288471281836415,0.11454299775805965,12.562749295703174
Q-Learning (Combined),99,5,m2,-12.27580419717326,0.9893813229601007,0.0714180988935311,0.12980859782537815,12.489985186108571
Q-Learning (Combined),99,6,m4,-14.1844549568175,1.1338848773430077,0.06477295470284532,0.14966678652079385,14.332184503845953
Q-Learning (Combined),99,7,m2,-15.580867261036772,1.2364300797034868,0.06465790145137476,0.16815727392578264,15.727446275550522
Q-Learning (Combined),99,8,m2,-14.426166431969367,1.175559227229539,0.07512771142188829,0.14609256369464302,14.67744354618825
Q-Learning (Combined),99,9,m4,-12.671341831961414,0.9950799860617054,0.053681510970254954,0.13786785405234545,12.708156941663963
Q-Learning (Combined),99,10,m4,-14.064985506381795,1.1228052175159207,0.0624507477025931,0.148072040412426,14.189492983407726
Q-Learning (Combined),99,11,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),99,12,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),99,13,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),99,14,None,0.0,0.0,0.0,0.0,0.0
Q-Learning (Combined),99,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),0,1,m4,-3.989658427242804,0.47933283223137313,0.19786476198182362,0.008748886237365472,4.9683060470610405
Heuristic (Lookahead),0,2,m2,-6.398147570807959,0.6944358689643271,0.1644254294241414,0.029902158770305082,7.5424018650493725
Heuristic (Lookahead),0,3,m4,-11.757954326930449,1.0212006835077514,0.09869829890679441,0.10164652404604388,12.244937315998392
Heuristic (Lookahead),0,4,m4,-13.481462190095122,1.1492899812614878,0.09196377337521722,0.12041000556162079,13.901099923847294
Heuristic (Lookahead),0,5,m2,-12.59982766299218,1.0601740714817194,0.07410475115678221,0.11195672298714048,12.840875174560002
Heuristic (Lookahead),0,6,m4,-14.716789944075952,1.1965615064179638,0.06078369816250818,0.14295059307606983,14.824626925701034
Heuristic (Lookahead),0,7,m4,-15.603144564353876,1.274651535624392,0.06329099670127158,0.14947695875613373,15.736054531366593
Heuristic (Lookahead),0,8,m2,-15.422083225620362,1.2363774790806719,0.05201824163084165,0.15392454255610302,15.44226564192878
Heuristic (Lookahead),0,9,m4,-12.441511127701547,0.984708773056528,0.03748320309935263,0.12346277140648954,12.316343158695073
Heuristic (Lookahead),0,10,m2,-12.250768064973338,0.9840415369163784,0.04192432921020485,0.11647979939558013,12.170011357075387
Heuristic (Lookahead),0,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),0,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),0,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),0,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),0,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),1,1,m4,-2.793388732021726,0.36452759228387666,0.20395003827521255,0.009380659596754243,3.8328891147738515
Heuristic (Lookahead),1,2,m2,-4.8890496124535705,0.5478961514646344,0.1666746688007585,0.028841739290740576,6.0557963004611555
Heuristic (Lookahead),1,3,m4,-9.09474154288883,0.7581249059299838,0.10152097024126751,0.10143510930008341,9.609951245301506
Heuristic (Lookahead),1,4,m4,-10.97164619762977,0.8889674827339848,0.09463734178444692,0.12641723940671956,11.41801961547424
Heuristic (Lookahead),1,5,m2,-10.90348852360336,0.844247249345082,0.06590371136688543,0.13100265719106963,11.062525637272213
Heuristic (Lookahead),1,6,m4,-13.215885028244367,1.0144833865206004,0.06107148223029497,0.15908829926706558,13.326599850547316
Heuristic (Lookahead),1,7,m2,-13.786021615839335,1.0292341271731367,0.046742433776495326,0.17305523409364604,13.753445953604288
Heuristic (Lookahead),1,8,m2,-12.893595082473972,0.996573379376042,0.06634788046769334,0.15456700466952428,13.057073887150905
Heuristic (Lookahead),1,9,m4,-10.968260081688639,0.8335244486782571,0.04792087951836431,0.13061121950448557,10.947468876872282
Heuristic (Lookahead),1,10,m2,-10.7403401676841,0.8209817718504409,0.05204464649820116,0.12754844570808516,10.760786632666111
Heuristic (Lookahead),1,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),1,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),1,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),1,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),1,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),2,1,m4,-2.606009355319378,0.3279751422033342,0.2015168791416604,0.017071336235132017,3.621178146735982
Heuristic (Lookahead),2,2,m2,-4.387248928433553,0.5193535735660216,0.17837577923395626,0.023873549255644944,5.671006720773115
Heuristic (Lookahead),2,3,m4,-8.798754524352914,0.7794112515402217,0.12852884153310004,0.08949652121408491,9.584042939683915
Heuristic (Lookahead),2,4,m4,-10.83538757040936,0.8798571820856493,0.0921983752910588,0.12293997512317277,11.257371323319948
Heuristic (Lookahead),2,5,m2,-10.557107677416086,0.8247129886589385,0.06691088866144117,0.12395433387205566,10.726216564030498
Heuristic (Lookahead),2,6,m4,-11.89215226469222,0.9306030070158672,0.07243389672152545,0.14052305808744012,12.116491231907474
Heuristic (Lookahead),2,7,m2,-12.989535594344499,0.9790836472452031,0.05727636041117317,0.16357313630020995,13.06229919845623
Heuristic (Lookahead),2,8,m4,-12.971916975696615,0.9666087866824244,0.04798418337043063,0.16428354712883375,12.951758809400921
Heuristic (Lookahead),2,9,m4,-10.798796236013914,0.8386933884879422,0.055115314845271005,0.12315077497936013,10.849949384466624
Heuristic (Lookahead),2,10,m2,-10.464347046145908,0.7947319269746269,0.051742819199908544,0.12672279841993622,10.481775238144994
Heuristic (Lookahead),2,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),2,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),2,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),2,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),2,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),3,1,m4,-3.687028203903626,0.438633189033189,0.19974853012241595,0.0149090807397948,4.684513505127786
Heuristic (Lookahead),3,2,m2,-5.790305621111718,0.6395072667562318,0.16251554152660985,0.026019418440774877,6.915461036377816
Heuristic (Lookahead),3,3,m4,-9.80651512779369,0.8500822102801422,0.1121069170926186,0.09633810979592262,10.427584298719875
Heuristic (Lookahead),3,4,m4,-11.27817046878409,0.948623070109966,0.10388320840976564,0.11653859258910426,11.817002552881746
Heuristic (Lookahead),3,5,m2,-11.415959044688895,0.9088793660745387,0.06538418814470807,0.12405036326952944,11.569800926135976
Heuristic (Lookahead),3,6,m4,-13.430039151848701,1.0610369298900328,0.06830806531083092,0.15013752530283409,13.61311980495701
Heuristic (Lookahead),3,7,m4,-13.63876185217476,1.0890045986963226,0.07365932078279261,0.149265453651973,13.875355060002686
Heuristic (Lookahead),3,8,m4,-13.987179423065133,1.0750800208986417,0.05287962894988494,0.16325877517887818,14.015975712563982
Heuristic (Lookahead),3,9,m4,-11.387386236886936,0.9007420440861817,0.057924221571062064,0.12296040058678692,11.466628452597556
Heuristic (Lookahead),3,10,m2,-11.47112832403475,0.8917907239886552,0.044707961621621675,0.1250150350182206,11.418207940250966
Heuristic (Lookahead),3,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),3,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),3,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),3,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),3,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),4,1,m4,-2.6501888626810133,0.3326325597250395,0.19737760584131006,0.01488196619218593,3.623964921094114
Heuristic (Lookahead),4,2,m2,-4.401767177984693,0.5086374166103221,0.16999919807481148,0.025769249631479335,5.601759158732808
Heuristic (Lookahead),4,3,m4,-8.911493375940566,0.7375179304710383,0.10189581906485091,0.10276361309393463,9.430451566589076
Heuristic (Lookahead),4,4,m4,-11.07267018874336,0.8908090336939372,0.10293400365716575,0.13469599441878222,11.602010225315016
Heuristic (Lookahead),4,5,m2,-10.766040076616186,0.833228409961686,0.0802871579801434,0.1368313778400379,11.068911656417619
Heuristic (Lookahead),4,6,m4,-12.668886881906861,0.9793977986251979,0.08343246196446094,0.16046167576497455,13.00321150155147
Heuristic (Lookahead),4,7,m2,-13.448637916652178,1.0172766227180527,0.07501323214625395,0.17630020054670947,13.698770238114717
Heuristic (Lookahead),4,8,m2,-12.88714150107522,0.9988685626549465,0.08188537488882267,0.16086548117069915,13.205995249963447
Heuristic (Lookahead),4,9,m4,-10.921902010070717,0.8113897560288486,0.056939998149052554,0.14387022156363782,10.991301991561242
Heuristic (Lookahead),4,10,m2,-10.842004432434614,0.8096580262564798,0.05148298781045571,0.1380127023987186,10.85683431053917
Heuristic (Lookahead),4,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),4,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),4,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),4,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),4,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),5,1,m4,-2.8081099446290825,0.35677246500304366,0.19585966439947686,0.009949096929670692,3.7667065886238507
Heuristic (Lookahead),5,2,m2,-5.323310831410332,0.601023163420572,0.16747040296055496,0.02438916134050806,6.498014861015881
Heuristic (Lookahead),5,3,m4,-9.516388509943386,0.8271878027997563,0.10342941881300063,0.08894023350379152,10.050682698073393
Heuristic (Lookahead),5,4,m4,-12.012806275864442,1.0250068320146077,0.09430768277743277,0.11029073917463454,12.455883103638769
Heuristic (Lookahead),5,5,m2,-11.273220548374995,0.9369980127814971,0.0668226475629152,0.1035733448094589,11.441447024004148
Heuristic (Lookahead),5,6,m4,-12.94749823228564,1.0505101506390753,0.05948662237035266,0.1268631474799206,13.042364455989166
Heuristic (Lookahead),5,7,m2,-13.733129554180923,1.1051483612294584,0.063982381481271,0.14107348783495244,13.872953368993633
Heuristic (Lookahead),5,8,m4,-13.81318454385354,1.099039056603774,0.04523666079327134,0.13875802928742573,13.765551151786253
Heuristic (Lookahead),5,9,m4,-11.82581028251413,0.9424290155203893,0.04409994485736232,0.11712597879419293,11.766809731087752
Heuristic (Lookahead),5,10,m2,-11.308995338967554,0.8782929671332926,0.033546637244244795,0.11807660200385377,11.144461711410003
Heuristic (Lookahead),5,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),5,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),5,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),5,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),5,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),6,1,m4,-3.241814785241209,0.4098058442436537,0.21717483661075643,0.015775235445611796,4.413563151348773
Heuristic (Lookahead),6,2,m2,-5.904399703101406,0.6503735632183905,0.16826969166776357,0.029168049379756866,7.087096619779041
Heuristic (Lookahead),6,3,m4,-9.925932953847676,0.8653356862745103,0.10145890787369125,0.08935825849197435,10.440522032584589
Heuristic (Lookahead),6,4,m4,-11.406022149542805,0.9786547864035892,0.09560269442768907,0.10377506148919016,11.862049093819696
Heuristic (Lookahead),6,5,m2,-11.29084896952205,0.9222883465486509,0.07097187855110988,0.11388421447733195,11.500567755033149
Heuristic (Lookahead),6,6,m4,-13.051679252254935,1.04227086667896,0.061752957772814636,0.13732500815967402,13.16920882998308
Heuristic (Lookahead),6,7,m4,-13.894794623891672,1.133094002089864,0.07284458891882939,0.13961502460906622,14.123240513079965
Heuristic (Lookahead),6,8,m4,-13.825274311794795,1.098738658184277,0.05696432869331171,0.1453765508442571,13.894917598727911
Heuristic (Lookahead),6,9,m4,-11.363635436787543,0.8995242338189195,0.04557749022279998,0.11620840004131747,11.319410339015544
Heuristic (Lookahead),6,10,m2,-11.332848262880146,0.8877426467514905,0.03683011356105194,0.11618614654878805,11.201149398490665
Heuristic (Lookahead),6,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),6,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),6,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),6,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),6,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),7,1,m4,-3.016953789960558,0.39310295846171406,0.2085677395609266,0.008580080047634192,4.102631185569824
Heuristic (Lookahead),7,2,m2,-5.416855274338365,0.5901900987104871,0.16358063293767333,0.032538030830511405,6.552661603715099
Heuristic (Lookahead),7,3,m4,-9.676806916774723,0.8508321316900612,0.11882737127576316,0.0928379656315871,10.365080629532354
Heuristic (Lookahead),7,4,m4,-12.205423576573619,1.0173091989044847,0.09738594022075334,0.12530954948681525,12.679282978781153
Heuristic (Lookahead),7,5,m2,-11.760997508566968,0.9650750205409104,0.07658358992252608,0.11880416011915622,12.026833407792228
Heuristic (Lookahead),7,6,m4,-13.776287984712841,1.107209205751455,0.0741859827418759,0.14730278773085248,14.0181478121316
Heuristic (Lookahead),7,7,m4,-13.938077842284438,1.1182138485678415,0.07006680636959485,0.1478303710150986,14.138745905980386
Heuristic (Lookahead),7,8,m2,-13.48863535294047,1.104711999315303,0.08197492885139207,0.1380632324150681,13.80838464145439
Heuristic (Lookahead),7,9,m4,-11.32023310555129,0.8976366187378758,0.05530299262547728,0.11984484222136524,11.373263031806063
Heuristic (Lookahead),7,10,m2,-11.159764391341044,0.8523008792650918,0.044367461391909786,0.12902151063046124,11.103439005260142
Heuristic (Lookahead),7,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),7,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),7,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),7,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),7,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),8,1,m4,-2.6864455538439733,0.33523533793292815,0.18698438564218584,0.010196801546827478,3.556289410265831
Heuristic (Lookahead),8,2,m2,-4.953203493155392,0.5355072858957193,0.1646034560365026,0.03720825972816122,6.099238053520418
Heuristic (Lookahead),8,3,m4,-9.73548639595976,0.8174147324340096,0.10835243316591749,0.10724317016394201,10.319010727618936
Heuristic (Lookahead),8,4,m4,-10.929734833452597,0.908508885456355,0.1100276978384566,0.12224614786368064,11.530011811837163
Heuristic (Lookahead),8,5,m2,-10.866687662362402,0.8437503230014075,0.0744507525286375,0.13368459788173512,11.111195187648777
Heuristic (Lookahead),8,6,m4,-12.772092221560817,0.977867990938111,0.06289185104285928,0.15611654113041484,12.901010731989409
Heuristic (Lookahead),8,7,m4,-13.160091629037876,1.0191232904266643,0.0732061449887839,0.16004600873295355,13.392153078925714
Heuristic (Lookahead),8,8,m2,-13.634165589529587,1.037224983352213,0.057820504350666664,0.1670060399757062,13.712370633036254
Heuristic (Lookahead),8,9,m4,-11.463385439504426,0.8585424027734867,0.04033940287127122,0.13906777202411363,11.366779468217139
Heuristic (Lookahead),8,10,m2,-10.992131161010313,0.8144605807846771,0.040294632688429415,0.13752358400239179,10.895077487894607
Heuristic (Lookahead),8,11,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),8,12,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),8,13,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),8,14,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),8,15,None,0.0,0.0,0.0,0.0,0.0
Heuristic (Lookahead),9,1,m4,-2.9843522943649186,0.3637489317521006,0.19388418262381926,0.014285240154105261,3.923194120603111
Heuristic (Lookahead),9,2,m2,-4.843646947759334,0.5183458136172474,0.1535394712881167,0.03477917622340135,5.879041660640501
Heuristic (Lookahead),9,3,m4,-8.213935909231063,0.6923296894686692,0.1134408756025127,0.0962523885284749,8.84834466525619
Heuristic (Lookahead),9,4,m4,-10.445121085727884,0.8434070463755219,0.10416153748328008,0.1276332998402733,10.986736460560685
Heuristic (Lookahead),9,5,m2,-10.206498292236269,0.7808162006256699,0.0712565460526929,0.13054508732532488,10.419063752763197
Heuristic (Lookahead),9,6,m4,-11.779089121537403,0.8944844482684247,0.07712577651087787,0.15527512019809672,12.050346886646182
