Agent,Episode,Stage,Action,Reward_Step,Raw_WRS,Raw_DIE,Penalty_Fairness
Heuristic,436,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,437,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,437,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,438,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,438,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,439,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,439,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,440,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,440,2,m_gru,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,441,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,441,2,m_random,-0.7,0.6,0.0,0.6
Heuristic,442,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,442,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,443,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,443,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,444,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,444,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,445,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,445,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,446,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,446,2,m_random,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,447,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,447,2,m_gru,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,448,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,448,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,449,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,449,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,450,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,450,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,451,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,451,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,452,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,452,2,m_gru,-0.7,0.6,0.0,0.6
Heuristic,453,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,453,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,454,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,454,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,455,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,455,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,456,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,456,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,457,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,457,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,458,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,458,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,459,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,459,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,460,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,460,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,461,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,461,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,462,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,462,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,463,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,463,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,464,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,464,2,m_random,-0.7,0.6,0.0,0.6
Heuristic,465,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,465,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,466,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,466,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,467,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,467,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,468,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,468,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,469,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,469,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,470,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,470,2,m_random,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,471,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,471,2,m_dbert,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,472,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,472,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,473,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,473,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,474,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,474,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,475,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,475,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,476,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,476,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,477,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,477,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,478,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,478,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,479,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,479,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,480,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,480,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,481,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,481,2,m_gru,-0.7,0.6,0.0,0.6
Heuristic,482,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,482,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,483,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,483,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,484,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,484,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,485,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,485,2,m_random,-0.7,0.6,0.0,0.6
Heuristic,486,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,486,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,487,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,487,2,m_textblob,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,488,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,488,2,m_textblob,-0.1,0.0,0.0,0.0
Heuristic,489,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,489,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,490,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,490,2,m_gru,-0.1,0.0,0.0,0.0
Heuristic,491,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,491,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,492,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,492,2,m_dbert,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,493,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,493,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,494,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,494,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,495,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,495,2,m_dbert,-0.1,0.0,0.0,0.0
Heuristic,496,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,496,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,497,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,497,2,m_random,-0.1,0.0,0.0,0.0
Heuristic,498,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,498,2,m_dbert,-1.4,1.2999999999999998,0.0,1.2999999999999998
Heuristic,499,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,499,2,m_random,-0.1,0.0,0.0,0.0
Fixed (Biased),0,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),0,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),1,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),1,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),2,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),2,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),3,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),3,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),4,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),4,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),5,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),5,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),6,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),6,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),7,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),7,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),8,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),8,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),9,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),9,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),10,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),10,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),11,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),11,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),12,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),12,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),13,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),13,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),14,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),14,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),15,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),15,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),16,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),16,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),17,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),17,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),18,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),18,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),19,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),19,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),20,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),20,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),21,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),21,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),22,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),22,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),23,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),23,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),24,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),24,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),25,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),25,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),26,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),26,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),27,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),27,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),28,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),28,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),29,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),29,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),30,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),30,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),31,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),31,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),32,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),32,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),33,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),33,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),34,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),34,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),35,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),35,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),36,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),36,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),37,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),37,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),38,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),38,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),39,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),39,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),40,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),40,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),41,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),41,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),42,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),42,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),43,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),43,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),44,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),44,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),45,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),45,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),46,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),46,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),47,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),47,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),48,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),48,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),49,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),49,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),50,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),50,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),51,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),51,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),52,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),52,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),53,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),53,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),54,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),54,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),55,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),55,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),56,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),56,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),57,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),57,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),58,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),58,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),59,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),59,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),60,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),60,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),61,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),61,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),62,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),62,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),63,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),63,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),64,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),64,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),65,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),65,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),66,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),66,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),67,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),67,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),68,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),68,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),69,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),69,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),70,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),70,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),71,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),71,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),72,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),72,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),73,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),73,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),74,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),74,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),75,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),75,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),76,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),76,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),77,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),77,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),78,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),78,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),79,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),79,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),80,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),80,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),81,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),81,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),82,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),82,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),83,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),83,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),84,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),84,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),85,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),85,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),86,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),86,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),87,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),87,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),88,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),88,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),89,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),89,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),90,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),90,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),91,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),91,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),92,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),92,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),93,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),93,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),94,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),94,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),95,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),95,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),96,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),96,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),97,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),97,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),98,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),98,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),99,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),99,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),100,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),100,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),101,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),101,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),102,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),102,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),103,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),103,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),104,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),104,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),105,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),105,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),106,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),106,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),107,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),107,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),108,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),108,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),109,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),109,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),110,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),110,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),111,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),111,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),112,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),112,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),113,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),113,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),114,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),114,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),115,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),115,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),116,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),116,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),117,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),117,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),118,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),118,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),119,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),119,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),120,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),120,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),121,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),121,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),122,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),122,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),123,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),123,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),124,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),124,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),125,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),125,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),126,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),126,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),127,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),127,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),128,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),128,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),129,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),129,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),130,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),130,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),131,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),131,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),132,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),132,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),133,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),133,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),134,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),134,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),135,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),135,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),136,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),136,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),137,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),137,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),138,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),138,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),139,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),139,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),140,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),140,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),141,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),141,2,m_bf,-2.4,2.3,0.0,2.3
Fixed (Biased),142,1,trans_none,0.0,0.0,0.0,0.0
