Agent,Episode,Stage,Action,Reward_Step,Raw_WRS,Raw_DIE,Penalty_Fairness
Heuristic,429,2,m_textblob,-0.40762295081967226,0.030762295081967223,0.0,0.3076229508196722
Heuristic,430,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,430,2,m_textblob,-0.10293103448275859,0.0002931034482758582,0.0,0.0029310344827585817
Heuristic,431,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,431,2,m_textblob,-0.2371290322580645,0.01371290322580645,0.0,0.1371290322580645
Heuristic,432,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,432,2,m_textblob,-0.14184126984126985,0.004184126984126985,0.0,0.041841269841269846
Heuristic,433,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,433,2,m_textblob,-0.2500909090909091,0.015009090909090908,0.0,0.15009090909090908
Heuristic,434,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,434,2,m_random,-0.3259016393442623,0.02259016393442623,0.0,0.2259016393442623
Heuristic,435,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,435,2,m_textblob,-0.12531578947368424,0.002531578947368423,0.0,0.02531578947368423
Heuristic,436,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,436,2,m_textblob,-0.25128571428571433,0.015128571428571429,0.0,0.1512857142857143
Heuristic,437,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,437,2,m_textblob,-0.11599999999999999,0.0015999999999999986,0.0,0.015999999999999986
Heuristic,438,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,438,2,m_textblob,-0.2706666666666667,0.017066666666666667,0.0,0.1706666666666667
Heuristic,439,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,439,2,m_textblob,-0.15070588235294116,0.005070588235294116,0.0,0.050705882352941156
Heuristic,440,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,440,2,m_textblob,-0.12109677419354845,0.0021096774193548433,0.0,0.021096774193548433
Heuristic,441,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,441,2,m_textblob,-0.26221212121212123,0.01622121212121212,0.0,0.1622121212121212
Heuristic,442,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,442,2,m_dbert,-0.13338356164383564,0.0033383561643835617,0.0,0.033383561643835616
Heuristic,443,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,443,2,m_textblob,-0.2276984126984127,0.012769841269841271,0.0,0.1276984126984127
Heuristic,444,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,444,2,m_random,-0.4461791044776119,0.03461791044776119,0.0,0.3461791044776119
Heuristic,445,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,445,2,m_textblob,-0.178,0.007799999999999999,0.0,0.07799999999999999
Heuristic,446,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,446,2,m_textblob,-0.23131147540983613,0.013131147540983613,0.0,0.13131147540983612
Heuristic,447,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,447,2,m_random,-0.19658064516129042,0.009658064516129041,0.0,0.09658064516129042
Heuristic,448,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,448,2,m_textblob,-0.24090909090909088,0.014090909090909088,0.0,0.14090909090909087
Heuristic,449,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,449,2,m_dbert,-0.18241379310344769,0.008241379310344769,0.0,0.0824137931034477
Heuristic,450,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,450,2,m_textblob,-0.22100000000000003,0.012100000000000003,0.0,0.12100000000000002
Heuristic,451,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,451,2,m_dbert,-0.770524590163934,0.06705245901639341,0.0,0.6705245901639341
Heuristic,452,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,452,2,m_random,-0.5457142857142858,0.04457142857142858,0.0,0.44571428571428584
Heuristic,453,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,453,2,m_textblob,-0.4606129032258065,0.036061290322580646,0.0,0.36061290322580647
Heuristic,454,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,454,2,m_textblob,-0.1521929824561403,0.005219298245614029,0.0,0.05219298245614029
Heuristic,455,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,455,2,m_textblob,-0.16996774193548375,0.006996774193548376,0.0,0.06996774193548376
Heuristic,456,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,456,2,m_textblob,-0.20587096774193545,0.010587096774193543,0.0,0.10587096774193544
Heuristic,457,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,457,2,m_textblob,-0.14893103448275868,0.004893103448275869,0.0,0.04893103448275869
Heuristic,458,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,458,2,m_textblob,-0.19408450704225352,0.009408450704225352,0.0,0.09408450704225352
Heuristic,459,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,459,2,m_textblob,-0.1906875,0.009068749999999999,0.0,0.09068749999999999
Heuristic,460,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,460,2,m_textblob,-0.254258064516129,0.015425806451612898,0.0,0.15425806451612897
Heuristic,461,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,461,2,m_textblob,-0.20488524590163937,0.010488524590163936,0.0,0.10488524590163936
Heuristic,462,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,462,2,m_random,-0.379280701754386,0.027928070175438597,0.0,0.27928070175438596
Heuristic,463,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,463,2,m_textblob,-0.31142105263157893,0.021142105263157893,0.0,0.21142105263157893
Heuristic,464,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,464,2,m_textblob,-0.20369230769230767,0.010369230769230768,0.0,0.10369230769230768
Heuristic,465,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,465,2,m_textblob,-0.12988235294117648,0.002988235294117647,0.0,0.02988235294117647
Heuristic,466,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,466,2,m_textblob,-0.19533333333333333,0.009533333333333333,0.0,0.09533333333333333
Heuristic,467,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,467,2,m_textblob,-0.25577464788732396,0.015577464788732391,0.0,0.15577464788732392
Heuristic,468,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,468,2,m_textblob,-0.2842622950819672,0.01842622950819672,0.0,0.1842622950819672
Heuristic,469,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,469,2,m_textblob,-0.2395918367346939,0.01395918367346939,0.0,0.13959183673469389
Heuristic,470,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,470,2,m_random,-0.3020645161290323,0.020206451612903225,0.0,0.20206451612903226
Heuristic,471,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,471,2,m_random,-0.22143859649122807,0.012143859649122807,0.0,0.12143859649122807
Heuristic,472,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,472,2,m_textblob,-0.11608474576271186,0.0016084745762711843,0.0,0.016084745762711843
Heuristic,473,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,473,2,m_random,-0.9500000000000002,0.08500000000000002,0.0,0.8500000000000002
Heuristic,474,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,474,2,m_dbert,-0.20887878787878794,0.010887878787878795,0.0,0.10887878787878795
Heuristic,475,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,475,2,m_textblob,-0.2664444444444445,0.016644444444444444,0.0,0.16644444444444445
Heuristic,476,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,476,2,m_random,-0.6776666666666666,0.05776666666666667,0.0,0.5776666666666667
Heuristic,477,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,477,2,m_textblob,-0.10166101694915257,0.0001661016949152569,0.0,0.001661016949152569
Heuristic,478,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,478,2,m_textblob,-0.20446153846153847,0.010446153846153848,0.0,0.10446153846153848
Heuristic,479,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,479,2,m_textblob,-0.10984848484848486,0.0009848484848484858,0.0,0.009848484848484858
Heuristic,480,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,480,2,m_textblob,-0.27913793103448276,0.017913793103448275,0.0,0.17913793103448275
Heuristic,481,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,481,2,m_random,-0.9114705882352941,0.08114705882352942,0.0,0.8114705882352942
Heuristic,482,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,482,2,m_textblob,-0.2448823529411765,0.014488235294117649,0.0,0.1448823529411765
Heuristic,483,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,483,2,m_textblob,-0.15239393939393941,0.00523939393939394,0.0,0.0523939393939394
Heuristic,484,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,484,2,m_textblob,-0.2768181818181819,0.01768181818181819,0.0,0.1768181818181819
Heuristic,485,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,485,2,m_textblob,-0.14284848484848484,0.004284848484848483,0.0,0.04284848484848483
Heuristic,486,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,486,2,m_textblob,-0.15443859649122807,0.005443859649122806,0.0,0.054438596491228064
Heuristic,487,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,487,2,m_textblob,-0.10255172413793105,0.0002551724137931052,0.0,0.002551724137931052
Heuristic,488,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,488,2,m_random,-0.5369999999999999,0.043699999999999996,0.0,0.43699999999999994
Heuristic,489,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,489,2,m_textblob,-0.10351851851851857,0.00035185185185185596,0.0,0.0035185185185185597
Heuristic,490,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,490,2,m_textblob,-0.1357575757575758,0.00357575757575758,0.0,0.0357575757575758
Heuristic,491,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,491,2,m_textblob,-0.12431343283582089,0.0024313432835820874,0.0,0.024313432835820874
Heuristic,492,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,492,2,m_dbert,-0.9931269841269841,0.08931269841269841,0.0,0.8931269841269841
Heuristic,493,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,493,2,m_textblob,-0.2444925373134328,0.014449253731343278,0.0,0.14449253731343278
Heuristic,494,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,494,2,m_textblob,-0.10939344262295081,0.0009393442622950806,0.0,0.009393442622950806
Heuristic,495,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,495,2,m_textblob,-0.16919402985074622,0.006919402985074622,0.0,0.06919402985074623
Heuristic,496,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,496,2,m_textblob,-0.1485901639344262,0.00485901639344262,0.0,0.0485901639344262
Heuristic,497,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,497,2,m_textblob,-0.16688059701492536,0.0066880597014925365,0.0,0.06688059701492537
Heuristic,498,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,498,2,m_textblob,-0.14049152542372878,0.004049152542372877,0.0,0.04049152542372877
Heuristic,499,1,trans_none,0.0,0.0,0.0,0.0
Heuristic,499,2,m_gru,-0.3352465753424658,0.02352465753424658,0.0,0.2352465753424658
Fixed (Biased),0,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),0,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),1,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),1,2,m_bf,-9.1,0.9,0.0,9.0
Fixed (Biased),2,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),2,2,m_bf,-6.5,0.64,0.0,6.4
Fixed (Biased),3,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),3,2,m_bf,-6.1,0.6,0.0,6.0
Fixed (Biased),4,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),4,2,m_bf,-10.700000000000001,1.06,0.0,10.600000000000001
Fixed (Biased),5,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),5,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),6,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),6,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Fixed (Biased),7,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),7,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),8,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),8,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),9,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),9,2,m_bf,-6.3,0.62,0.0,6.2
Fixed (Biased),10,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),10,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),11,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),11,2,m_bf,-8.7,0.86,0.0,8.6
Fixed (Biased),12,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),12,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),13,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),13,2,m_bf,-6.3,0.62,0.0,6.2
Fixed (Biased),14,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),14,2,m_bf,-8.9,0.88,0.0,8.8
Fixed (Biased),15,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),15,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),16,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),16,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),17,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),17,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),18,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),18,2,m_bf,-8.9,0.88,0.0,8.8
Fixed (Biased),19,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),19,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),20,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),20,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Fixed (Biased),21,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),21,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),22,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),22,2,m_bf,-9.3,0.92,0.0,9.200000000000001
Fixed (Biased),23,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),23,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Fixed (Biased),24,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),24,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),25,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),25,2,m_bf,-5.3,0.52,0.0,5.2
Fixed (Biased),26,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),26,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),27,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),27,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),28,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),28,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),29,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),29,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),30,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),30,2,m_bf,-6.1,0.6,0.0,6.0
Fixed (Biased),31,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),31,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),32,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),32,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Fixed (Biased),33,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),33,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Fixed (Biased),34,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),34,2,m_bf,-9.3,0.92,0.0,9.200000000000001
Fixed (Biased),35,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),35,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),36,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),36,2,m_bf,-6.7,0.66,0.0,6.6000000000000005
Fixed (Biased),37,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),37,2,m_bf,-6.7,0.66,0.0,6.6000000000000005
Fixed (Biased),38,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),38,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),39,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),39,2,m_bf,-5.5,0.54,0.0,5.4
Fixed (Biased),40,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),40,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),41,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),41,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),42,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),42,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),43,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),43,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),44,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),44,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Fixed (Biased),45,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),45,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),46,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),46,2,m_bf,-6.1,0.6,0.0,6.0
Fixed (Biased),47,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),47,2,m_bf,-9.1,0.9,0.0,9.0
Fixed (Biased),48,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),48,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),49,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),49,2,m_bf,-7.1,0.7,0.0,7.0
Fixed (Biased),50,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),50,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Fixed (Biased),51,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),51,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),52,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),52,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),53,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),53,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),54,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),54,2,m_bf,-6.7,0.66,0.0,6.6000000000000005
Fixed (Biased),55,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),55,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),56,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),56,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Fixed (Biased),57,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),57,2,m_bf,-5.8999999999999995,0.58,0.0,5.8
Fixed (Biased),58,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),58,2,m_bf,-6.5,0.64,0.0,6.4
Fixed (Biased),59,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),59,2,m_bf,-6.5,0.64,0.0,6.4
Fixed (Biased),60,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),60,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),61,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),61,2,m_bf,-8.7,0.86,0.0,8.6
Fixed (Biased),62,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),62,2,m_bf,-8.9,0.88,0.0,8.8
Fixed (Biased),63,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),63,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),64,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),64,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Fixed (Biased),65,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),65,2,m_bf,-9.1,0.9,0.0,9.0
Fixed (Biased),66,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),66,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),67,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),67,2,m_bf,-6.7,0.66,0.0,6.6000000000000005
Fixed (Biased),68,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),68,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),69,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),69,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),70,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),70,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),71,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),71,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),72,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),72,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),73,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),73,2,m_bf,-6.5,0.64,0.0,6.4
Fixed (Biased),74,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),74,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Fixed (Biased),75,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),75,2,m_bf,-6.3,0.62,0.0,6.2
Fixed (Biased),76,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),76,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),77,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),77,2,m_bf,-8.7,0.86,0.0,8.6
Fixed (Biased),78,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),78,2,m_bf,-6.3,0.62,0.0,6.2
Fixed (Biased),79,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),79,2,m_bf,-8.9,0.88,0.0,8.8
Fixed (Biased),80,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),80,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Fixed (Biased),81,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),81,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),82,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),82,2,m_bf,-8.5,0.84,0.0,8.4
Fixed (Biased),83,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),83,2,m_bf,-8.7,0.86,0.0,8.6
Fixed (Biased),84,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),84,2,m_bf,-5.7,0.56,0.0,5.6000000000000005
Fixed (Biased),85,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),85,2,m_bf,-8.7,0.86,0.0,8.6
Fixed (Biased),86,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),86,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Fixed (Biased),87,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),87,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),88,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),88,2,m_bf,-6.7,0.66,0.0,6.6000000000000005
Fixed (Biased),89,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),89,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),90,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),90,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),91,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),91,2,m_bf,-6.1,0.6,0.0,6.0
Fixed (Biased),92,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),92,2,m_bf,-8.7,0.86,0.0,8.6
Fixed (Biased),93,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),93,2,m_bf,-6.3,0.62,0.0,6.2
Fixed (Biased),94,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),94,2,m_bf,-7.1,0.7,0.0,7.0
Fixed (Biased),95,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),95,2,m_bf,-9.499999999999998,0.94,0.0,9.399999999999999
Fixed (Biased),96,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),96,2,m_bf,-6.5,0.64,0.0,6.4
Fixed (Biased),97,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),97,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),98,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),98,2,m_bf,-8.9,0.88,0.0,8.8
Fixed (Biased),99,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),99,2,m_bf,-7.1,0.7,0.0,7.0
Fixed (Biased),100,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),100,2,m_bf,-7.5,0.74,0.0,7.4
Fixed (Biased),101,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),101,2,m_bf,-8.299999999999999,0.82,0.0,8.2
Fixed (Biased),102,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),102,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),103,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),103,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Fixed (Biased),104,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),104,2,m_bf,-9.3,0.92,0.0,9.200000000000001
Fixed (Biased),105,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),105,2,m_bf,-6.3,0.62,0.0,6.2
Fixed (Biased),106,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),106,2,m_bf,-7.699999999999999,0.76,0.0,7.6
Fixed (Biased),107,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),107,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),108,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),108,2,m_bf,-8.7,0.86,0.0,8.6
Fixed (Biased),109,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),109,2,m_bf,-6.5,0.64,0.0,6.4
Fixed (Biased),110,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),110,2,m_bf,-6.9,0.68,0.0,6.800000000000001
Fixed (Biased),111,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),111,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),112,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),112,2,m_bf,-10.5,1.04,0.0,10.4
Fixed (Biased),113,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),113,2,m_bf,-8.1,0.8,0.0,8.0
Fixed (Biased),114,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),114,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),115,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),115,2,m_bf,-7.299999999999999,0.72,0.0,7.199999999999999
Fixed (Biased),116,1,trans_none,0.0,0.0,0.0,0.0
Fixed (Biased),116,2,m_bf,-7.9,0.78,0.0,7.800000000000001
Fixed (Biased),117,1,trans_none,0.0,0.0,0.0,0.0
